1709,  2:09:10  , Samuel Kosgei                ,  KEN   ,  20.01.86  ,2, Valencia              ,      16.11.2014
1709,  2:09:10  , Dominic Ruto                 ,  KEN   ,  07.09.78  ,2, Roma                  ,      02.04.2017
1709,  2:09:10  , Ezekiel Omullo               ,  KEN   ,87,3, Wien                  ,      23.04.2017
1709,  2:09:10  , Alphonce Simbu               ,  TAN   ,  14.02.92  ,5, London                ,      23.04.2017
1730,  2:09:11  , Shigeru Soh                  ,  JPN   ,  09.01.53  ,3, Fukuoka               ,      04.12.1983
1730,  2:09:11  , Joaquim Pinheiro             ,  POR   ,  20.12.60  ,3, Otsu                  ,      02.03.1997
1730,  2:09:11  , Masaki Oya                   ,  JPN   ,  11.07.66  ,8, Rotterdam             ,      20.04.1997
1730,  2:09:11  , Jackson Kipng'ok             ,  KEN   ,  14.12.60  ,2, Praha                 ,      25.05.1997
1730,  2:09:11  , Akira Shimizu                ,  JPN   ,  30.08.76  ,1, Beppu-Oita            ,      01.02.1998
1730,  2:09:11  , Josephat Kiprono             ,  KEN   ,  12.12.73  ,4, Rotterdam             ,      19.04.1998
1730,  2:09:11  , Samson Kandie                ,  KEN   ,  20.04.71  ,3, Berlin                ,      20.09.1998
1730,  2:09:11  , Lee Bong-Ju                  ,  KOR   ,  11.10.70  ,4, Milano                ,      02.12.2001
1730,  2:09:11  , Boniface Usisivu             ,  KEN   ,  05.09.74  ,4, Roma                  ,      23.03.2003
1730,  2:09:11  , Youssef Galmin               ,  MAR   ,  10.04.78  ,6, Paris                 ,      09.04.2006
1730,  2:09:11  , Abderrahim Goumri            ,  MAR   ,  21.05.76  ,1, Seoul                 ,      20.03.2011
1730,  2:09:11  , Yemane Adhane                ,  ETH   ,  08.04.85  ,1, Eindhoven             ,      13.10.2013
1730,  2:09:11  , Aleksandr Sitkovskiy         ,  UKR   ,  09.06.78  ,3, Marrakesh             ,      25.01.2015
1730,  2:09:11  , Lucas Rotich                 ,  KEN   ,  16.04.90  ,1, Otsu                  ,      06.03.2016
1730,  2:09:11  , Yuki Kawauchi                ,  JPN   ,  05.03.87  ,3, Fukuoka               ,      04.12.2016
1730,  2:09:11  , Anthony Maritim              ,  KEN   ,  12.11.86  ,1, Linz                  ,      09.04.2017
1746,  2:09:12  , Ian Thompson                 ,  GBR   ,  16.10.49  ,1, Christchurch          ,      31.01.1974
1746,  2:09:12  , Rodolfo Gómez                ,  MEX   ,  30.10.50  ,3, Tokyo                 ,      13.02.1983
1746,  2:09:12  , Takeyuki Nakayama            ,  JPN   ,  20.12.59  ,2, Beppu-Oita            ,      03.02.1991
1746,  2:09:12  , Stefano Baldini              ,  ITA   ,  25.05.71  ,5, New York City         ,      03.11.2002
1746,  2:09:12  , Michael Chege                ,  KEN   ,  15.11.91  ,3, Ljubljana             ,      23.10.2011
1746,  2:09:12  , Tomoyuki Morita              ,  JPN   ,  08.07.84  ,5, Otsu                  ,      04.03.2012
1746,  2:09:12  , Ishmael Bushendich           ,  KEN   ,  07.07.91  ,1, La Rochelle           ,      25.11.2012
1746,  2:09:12  , Geoffrey Kamworor            ,  KEN   ,  28.11.92  ,4, Rotterdam             ,      14.04.2013
1746,  2:09:12  , Hiroaki Sano                 ,  JPN   ,  28.02.88  ,9, Tokyo                 ,      22.02.2015
1746,  2:09:12  , Hiroyuki Yamamoto            ,  JPN   ,  30.04.86  ,10, Tokyo                 ,      26.02.2017
1746,  2:09:12  , Edwin Kimaiyo                ,  KEN   ,86,4, Shanghai              ,      12.11.2017
1757,  2:09:13  , Vincent Rousseau             ,  BEL   ,  29.07.62  ,1, Reims                 ,      17.10.1993
1757,  2:09:13  , Antonio Serrano              ,  ESP   ,  08.03.65  ,3, Berlin                ,      25.09.1994
1757,  2:09:13  , Danilo Goffi                 ,  ITA   ,  03.12.72  ,9, Rotterdam             ,      20.04.1997
1757,  2:09:13  , Abdellah Béhar               ,  FRA   ,  05.07.63  ,3, Paris                 ,      09.04.2000
1757,  2:09:13  , Gezahegne Abera              ,  ETH   ,  23.04.78  ,1, Fukuoka               ,      01.12.2002
1757,  2:09:13  , Wataru Okutani               ,  JPN   ,  09.01.75  ,4, Otsu                  ,      06.03.2005
1757,  2:09:13  , Robert Cheboror              ,  KEN   ,  09.09.78  ,3, Amsterdam             ,      19.10.2008
1757,  2:09:13  , Francis Kibiwott             ,  KEN   ,  15.09.78  ,12, Paris                 ,      05.04.2009
1757,  2:09:13  , Yirdawe Dejene               ,  ETH   ,  21.08.78  ,1, Gongju                ,      17.10.2010
1757,  2:09:13  , Deriba Merga Ejigu           ,  ETH   ,  26.10.80  ,2, Otsu                  ,      07.03.2011
1757,  2:09:13  , Tadesse Tolesa               ,  ETH   ,88,1, Venezia               ,      23.10.2011
1757,  2:09:13  , Mebrahtom Keflezighi         ,  USA   ,  05.05.75  ,6, New York City         ,      06.11.2011
1757,  2:09:13  , Julius Kiplagat Korir        ,  KEN   ,  10.01.82  ,2, Enschede              ,      22.04.2012
1757,  2:09:13  , Victor Lagat                 ,  KEN   ,85,5, Köln                  ,      14.10.2012
1757,  2:09:13  , Viktor Kipchirchir           ,  KEN   ,  05.12.87  ,7, Frankfurt             ,      28.10.2012
1757,  2:09:13  , Dino Sefer                   ,  ETH   ,  28.05.88  ,8, Tokyo                 ,      24.02.2013
1757,  2:09:13  , Thomas Kiplagat              ,  KEN   ,            ,1, Seoul                 ,      05.11.2017
1774,  2:09:14  , Jörg Peter                   ,  GER   ,  23.10.55  ,1, Grünau                ,      21.07.1984
1774,  2:09:14  , Isidro Rico                  ,  MEX   ,  15.05.61  ,3, Kyongju               ,      20.03.1994
1774,  2:09:14  , Joseph Chebet                ,  KEN   ,  23.08.70  ,1, New York City         ,      07.11.1999
1774,  2:09:14  , Fred Kiprop                  ,  KEN   ,  03.06.74  ,4, Rotterdam             ,      13.04.2003
1774,  2:09:14  , Ashebir Demissie             ,  ETH   ,77,5, Rotterdam             ,      13.04.2003
1774,  2:09:14  , Stefano Baldini              ,  ITA   ,  25.05.71  ,3, Saint-Denis           ,      30.08.2003
1774,  2:09:14  , Robert Kwambai               ,  KEN   ,  22.11.85  ,1, Padova                ,      22.04.2012
1774,  2:09:14  , Takayuki Matsumiya           ,  JPN   ,  21.02.80  ,9, Tokyo                 ,      24.02.2013
1774,  2:09:14  , Weldu Negash                 ,  ERI   ,  12.11.86  ,5, Rotterdam             ,      13.04.2014
1774,  2:09:14  , Silas Limo                   ,  KEN   ,  01.02.92  ,1, Brisbane              ,      06.07.2014
1774,  2:09:14  , Seboka Nigusse               ,  ETH   ,84,6, Amsterdam             ,      18.10.2015
1774,  2:09:14  , John Kipkosgei               ,  KEN   ,            ,2, Ottawa                ,      27.05.2018
1786,  2:09:15  , John Treacy                  ,  IRL   ,  04.06.57  ,3, Boston                ,      18.04.1988
1786,  2:09:15  , Samuel Nyangincha            ,  KEN   ,  10.11.62  ,9, Boston                ,      18.04.1994
1786,  2:09:15  , Moses Tanui                  ,  KEN   ,  20.08.65  ,1, Boston                ,      15.04.1996
1786,  2:09:15  , Abel Antón                   ,  ESP   ,  24.10.62  ,1, Berlin                ,      29.09.1996
1786,  2:09:15  , Jackson Kabiga               ,  KEN   ,  01.12.76  ,6, Berlin                ,      28.09.1997
1786,  2:09:15  , Tsuyoshi Ogata               ,  JPN   ,  11.05.73  ,2, Fukuoka               ,      01.12.2002
1786,  2:09:15  , Jaouad Gharib                ,  MAR   ,  22.05.72  ,6, Rotterdam             ,      13.04.2003
1786,  2:09:15  , Pavel Loskutov               ,  EST   ,  02.12.69  ,1, Seoul                 ,      02.11.2003
1786,  2:09:15  , José Rios                    ,  ESP   ,  15.03.74  ,1, Otsu                  ,      05.03.2006
1786,  2:09:15  , Jackson Koech                ,  KEN   ,  26.12.78  ,5, Rotterdam             ,      09.04.2006
1786,  2:09:15  , Paul Kosgei                  ,  KEN   ,  22.04.78  ,8, Paris                 ,      06.04.2008
1786,  2:09:15  , Mebrahtom Keflezighi         ,  USA   ,  05.05.75  ,1, New York City         ,      01.11.2009
1786,  2:09:15  , Fekadu Kedir                 ,  ETH   ,84,4, Roma                  ,      21.03.2010
1786,  2:09:15  , Jafred Chirchir              ,  KEN   ,  08.08.83  ,1, Milano                ,      11.04.2010
1786,  2:09:15  , Peter Kirui                  ,  KEN   ,  02.01.88  ,10, Amsterdam             ,      21.10.2012
1786,  2:09:15  , Ezekiel Chebii               ,  KEN   ,  03.01.91  ,1, Madrid                ,      27.04.2014
1786,  2:09:15  , Daniel Rono                  ,  KEN   ,  13.07.78  ,6, Seoul                 ,      09.11.2014
1786,  2:09:15  , Vincent Kipruto              ,  KEN   ,  13.09.87  ,2, Otsu                  ,      05.03.2017
1804,  2:09:16  , Allister Hutton              ,  GBR   ,  18.07.54  ,3, London                ,      21.04.1985
1804,  2:09:16  , Salvador García              ,  MEX   ,  01.11.62  ,1, Rotterdam             ,      05.04.1992
1804,  2:09:16  , Leonid Shvetsov              ,  RUS   ,  28.03.69  ,3, Praha                 ,      25.05.1997
1804,  2:09:16  , Abderrahim Goumri            ,  MAR   ,  21.05.76  ,2, New York City         ,      04.11.2007
1804,  2:09:16  , Evans Kiprop Cheruiyot       ,  KEN   ,  10.05.82  ,1, Milano                ,      02.12.2007
1804,  2:09:16  , Toshinari Suwa               ,  JPN   ,  29.01.77  ,4, Tokyo                 ,      17.02.2008
1804,  2:09:16  , Atsushi Sato                 ,  JPN   ,  08.05.78  ,8, London                ,      26.04.2009
1804,  2:09:16  , Albert Matebor               ,  KEN   ,  20.12.80  ,1, Verona                ,      20.02.2011
1804,  2:09:16  , Gezahagn Girma Beyene        ,  ETH   ,  28.11.83  ,5, Valencia              ,      27.11.2011
1804,  2:09:16  , Takashi Horiguchi            ,  JPN   ,  26.09.79  ,6, Otsu                  ,      04.03.2012
1804,  2:09:16  , Tsegay Kebede                ,  ETH   ,  15.01.87  ,2, New York City         ,      03.11.2013
1804,  2:09:16  , Tewelde Estifanos            ,  ERI   ,  02.10.87  ,7, Frankfurt             ,      25.10.2015
1804,  2:09:16  , Hisanori Kitajima            ,  JPN   ,  16.10.84  ,2, Otsu                  ,      06.03.2016
1804,  2:09:16  , Laban Mutai                  ,  KEN   ,85,1, Ljubljana             ,      30.10.2016
1804,  2:09:16  , Benjamin Bitok               ,  KEN   ,82,3, Roma                  ,      02.04.2017
1819,  2:09:17  , Takeshi Soh                  ,  JPN   ,  09.01.53  ,4, Fukuoka               ,      04.12.1983
1819,  2:09:17  , Yakov Tolstikov              ,  RUS   ,  20.05.59  ,1, London                ,      21.04.1991
1819,  2:09:17  , Abebe Mekonnen               ,  ETH   ,  09.01.64  ,2, London                ,      17.04.1994
1819,  2:09:17  , Mohamed Ouaadi               ,  FRA   ,  01.01.69  ,6, Paris                 ,      04.04.1999
1819,  2:09:17  , Abraham Limo                 ,  KEN   ,  10.12.63  ,2, Amsterdam             ,      15.10.2000
1819,  2:09:17  , Mark Steinle                 ,  GBR   ,  22.11.74  ,8, London                ,      14.04.2002
1819,  2:09:17  , Matthew Sigei                ,  KEN   ,  30.04.83  ,1, Brescia               ,      09.03.2003
1819,  2:09:17  , Christopher Cheboiboch       ,  KEN   ,  03.03.77  ,1, San Diego             ,      05.06.2005
1819,  2:09:17  , Tesfaye Tola                 ,  ETH   ,  19.10.74  ,3, Amsterdam             ,      16.10.2005
1819,  2:09:17  , Alfred Kering                ,  KEN   ,80,5, Eindhoven             ,      10.10.2010
1819,  2:09:17  , Ronald Kipchumba Rutto       ,  KEN   ,  08.10.87  ,7, Frankfurt             ,      31.10.2010
1819,  2:09:17  , Isaac Kosgei                 ,  KEN   ,81,1, Enschede              ,      21.04.2013
1819,  2:09:17  , Feyisa Bekele                ,  ETH   ,  04.08.83  ,6, Frankfurt             ,      27.10.2013
1819,  2:09:17  , Duncan Koech                 ,  KEN   ,  28.12.81  ,4, Wien                  ,      13.04.2014
1819,  2:09:17  , Wesley Korir                 ,  KEN   ,  15.11.82  ,4, Ottawa                ,      25.05.2014
1819,  2:09:17  , Lelisa Desisa Benti          ,  ETH   ,  14.01.90  ,1, Boston                ,      20.04.2015
1835,  2:09:18  , Robert de Castella           ,  AUS   ,  27.02.57  ,1, Brisbane              ,      08.10.1982
1835,  2:09:18  , Germán Silva                 ,  MEX   ,  09.01.68  ,3, London                ,      17.04.1994
1835,  2:09:18  , Paul Evans                   ,  GBR   ,  13.04.61  ,8, London                ,      13.04.1997
1835,  2:09:18  , Hu Gangjun                   ,  CHN   ,  04.12.70  ,1, Beijing               ,      04.10.1997
1835,  2:09:18  , Zebedaiyo Bayo               ,  TAN   ,  20.05.76  ,4, Paris                 ,      09.04.2000
1835,  2:09:18  , Takeshi Hamano               ,  JPN   ,  30.07.74  ,5, Otsu                  ,      03.03.2002
1835,  2:09:18  , Ian Syster                   ,  RSA   ,  20.01.76  ,9, London                ,      13.04.2003
1835,  2:09:18  , Yuko Matsumiya               ,  JPN   ,  21.02.80  ,5, Otsu                  ,      06.03.2005
1835,  2:09:18  , Wilfred Kibet Kigen          ,  KEN   ,  23.02.75  ,2, Hamburg               ,      24.04.2005
1835,  2:09:18  , Emmanuel Mutai               ,  KEN   ,  12.10.84  ,2, New York City         ,      07.11.2010
1835,  2:09:18  , Mike Mutai                   ,  KEN   ,83,16, Dubai                 ,      27.01.2012
1835,  2:09:18  , Benjamin Gandu               ,  KEN   ,  21.05.90  ,10, Tokyo                 ,      22.02.2015
1835,  2:09:18  , Yuki Kawauchi                ,  JPN   ,  05.03.87  ,3, Gold Coast            ,      02.07.2017
1835,  2:09:18  , Mohamed Reda El Aaraby       ,  MAR   ,  12.11.89  ,11, Tokyo                 ,      25.02.2018
1849,  2:09:19  , Kim Wan-Ki                   ,  KOR   ,  08.07.68  ,4, Kyongju               ,      24.03.1996
1849,  2:09:19  , Elijah Lagat                 ,  KEN   ,  19.06.66  ,2, Torino                ,      11.05.1997
1849,  2:09:19  , Japhet Kosgei                ,  KEN   ,  20.12.68  ,2, New York City         ,      04.11.2001
1849,  2:09:19  , Alfred Kering                ,  KEN   ,80,6, Rotterdam             ,      05.04.2009
1849,  2:09:19  , Wesley Korir                 ,  KEN   ,  15.11.82  ,1, Los Angeles           ,      21.03.2010
1849,  2:09:19  , Elijah Keitany               ,  KEN   ,  18.10.83  ,8, Frankfurt             ,      31.10.2010
1849,  2:09:19  , Simon Mukun                  ,  KEN   ,  05.08.84  ,2, Venezia               ,      23.10.2011
1849,  2:09:19  , Berhanu Shiferaw             ,  ETH   ,  31.05.93  ,4, Ljubljana             ,      23.10.2011
1849,  2:09:19  , Tariku Jufar                 ,  ETH   ,  18.07.84  ,10, Paris                 ,      15.04.2012
1849,  2:09:19  , Jonathan Maiyo               ,  KEN   ,  05.05.88  ,7, Berlin                ,      30.09.2012
1849,  2:09:19  , Bazu Worku Hayla             ,  ETH   ,  15.09.90  ,2, Eindhoven             ,      13.10.2013
1849,  2:09:19  , Ezekiel Omullo               ,  KEN   ,87,1, Warszawa              ,      27.09.2015
1849,  2:09:19  , Alphonce Felix               ,  TAN   ,  14.02.92  ,3, Otsu                  ,      06.03.2016
1849,  2:09:19  , Nobert Kigen                 ,  KEN   ,  24.10.93  ,3, Eindhoven             ,      09.10.2016
1849,  2:09:19  , Philip Kimutai               ,  KEN   ,  10.09.83  ,2, Ljubljana             ,      30.10.2016
1849,  2:09:19  , Chala Dechase                ,  ETH   ,  13.06.84  ,3, Seoul                 ,      06.11.2016
1849,  2:09:19  , Mathew Kipsaat               ,  KEN   ,            ,4, Roma                  ,      02.04.2017
1866,  2:09:20  , Yakov Tolstikov              ,  RUS   ,  20.05.59  ,2, Chicago               ,      30.10.1988
1866,  2:09:20  , Paul Evans                   ,  GBR   ,  13.04.61  ,6, Chicago               ,      19.10.1997
1866,  2:09:20  , Domingos Castro              ,  POR   ,  22.11.63  ,2, New York City         ,      07.11.1999
1866,  2:09:20  , Willy Cheruiyot              ,  KEN   ,  02.08.74  ,1, Eindhoven             ,      10.10.2004
1866,  2:09:20  , Noah Bor                     ,  KEN   ,  28.07.77  ,5, Eindhoven             ,      09.10.2005
1866,  2:09:20  , John Birgen                  ,  KEN   ,  08.05.74  ,2, Milano                ,      02.12.2007
1866,  2:09:20  , Samson Barmao                ,  KEN   ,  17.04.82  ,4, Eindhoven             ,      11.10.2009
1866,  2:09:20  , Dickson Chumba               ,  KEN   ,  27.10.86  ,2, Carpi                 ,      10.10.2010
1866,  2:09:20  , Haile Gemeda                 ,  ETH   ,  22.10.88  ,4, Daegu                 ,      20.04.2011
1866,  2:09:20  , Stephen Chebogut             ,  KEN   ,  09.01.85  ,12, Dubai                 ,      25.01.2013
1866,  2:09:20  , Pius Dominic Ondoro          ,  KEN   ,88,1, Duluth                ,      21.06.2014
1866,  2:09:20  , Laban Korir                  ,  KEN   ,  30.12.85  ,3, Toronto               ,      18.10.2015
1866,  2:09:20  , Galen Rupp                   ,  USA   ,  08.05.86  ,1, Chicago               ,      08.10.2017
1866,  2:09:20  , Mekuant Ayenew               ,  ETH   ,91,9, Dubai                 ,      26.01.2018
1880,  2:09:21  , Alberto Salazar              ,  USA   ,  07.08.58  ,5, Fukuoka               ,      04.12.1983
1880,  2:09:21  , Carlos Lopes                 ,  POR   ,  18.02.47  ,1, Los Angeles           ,      12.08.1984
1880,  2:09:21  , Kim Yi-Yong                  ,  KOR   ,  20.09.73  ,2, Chuncheon             ,      26.10.1997
1880,  2:09:21  , Moges Taye                   ,  ETH   ,  12.12.73  ,1, Wien                  ,      24.05.1998
1880,  2:09:21  , Raymond Kipkoech Chemwoio    ,  KEN   ,  19.04.78  ,5, Berlin                ,      28.09.2003
1880,  2:09:21  , Stephen Kiogora              ,  KEN   ,  10.11.74  ,7, Chicago               ,      10.10.2004
1880,  2:09:21  , Thomas Chemitei              ,  KEN   ,  22.05.78  ,6, Eindhoven             ,      09.10.2005
1880,  2:09:21  , Peter Kemboi                 ,  KEN   ,78,1, Mombasa               ,      27.05.2007
1880,  2:09:21  , Mebrahtom Keflezighi         ,  USA   ,  05.05.75  ,9, London                ,      26.04.2009
1880,  2:09:21  , Bellor Yator                 ,  KEN   ,  01.01.84  ,5, Barcelona             ,      07.03.2010
1880,  2:09:21  , Siraj Amdabene               ,  ETH   ,  12.11.84  ,2, Roma                  ,      20.03.2011
1880,  2:09:21  , Robert Kwambai               ,  KEN   ,  22.11.85  ,1, Linz                  ,      21.04.2013
1880,  2:09:21  , Elijah Kemboi                ,  KEN   ,  10.09.84  ,5, Amsterdam             ,      19.10.2014
1880,  2:09:21  , Koji Gokaya                  ,  JPN   ,  22.02.88  ,11, Tokyo                 ,      22.02.2015
1880,  2:09:21  , Abayneh Ayele                ,  ETH   ,  04.11.87  ,4, Rotterdam             ,      12.04.2015
1880,  2:09:21  , Marius Kipserem              ,  KEN   ,  17.05.88  ,1, Hefei                 ,      25.10.2015
1880,  2:09:21  , Barnabas Kiptum              ,  KEN   ,  08.10.86  ,3, Cape Town             ,      18.09.2016
1897,  2:09:22  , Cosmas N'Deti                ,  KEN   ,  24.11.71  ,1, Boston                ,      17.04.1995
1897,  2:09:22  , Peter Chebet                 ,  KEN   ,  24.06.76  ,4, Milano                ,      01.12.2002
1897,  2:09:22  , David Ruto                   ,  KEN   ,80,3, Eindhoven             ,      12.10.2003
1897,  2:09:22  , Laban Kipkemboi              ,  KEN   ,  30.12.77  ,6, Chicago               ,      09.10.2005
1897,  2:09:22  , Mubarak Hassan Shami         ,  QAT   ,  02.12.80  ,1, Venice                ,      23.10.2005
1897,  2:09:22  , Jonathan Kipkorir            ,  KEN   ,  29.12.82  ,4, Amsterdam             ,      19.10.2008
1897,  2:09:22  , Jonathan Kipkorir            ,  KEN   ,  29.12.82  ,5, Eindhoven             ,      11.10.2009
1897,  2:09:22  , Vincent Kiptoo Kiplagat      ,  KEN   ,  10.08.84  ,6, Houston               ,      17.01.2010
1897,  2:09:22  , Wilfried Kigen               ,  KEN   ,  23.02.75  ,1, Hamburg               ,      25.04.2010
1897,  2:09:22  , Evans Kiplagat               ,  KEN   ,  05.03.88  ,3, Zürich                ,      17.04.2011
1897,  2:09:22  , Chala Dechase                ,  ETH   ,  13.06.84  ,17, Dubai                 ,      27.01.2012
1897,  2:09:22  , Essa Ismail Rasheed          ,  QAT   ,  14.12.86  ,11, Amsterdam             ,      21.10.2012
1897,  2:09:22  , Dino Sefer                   ,  ETH   ,  28.05.88  ,7, Frankfurt             ,      27.10.2013
1897,  2:09:22  , Lucas Rotich                 ,  KEN   ,  16.04.90  ,8, Hamburg               ,      04.05.2014
1897,  2:09:22  , Francis Kiprop               ,  KEN   ,  04.06.82  ,3, Valencia              ,      16.11.2014
1897,  2:09:22  , Abreham Cherkos              ,  ETH   ,  23.09.89  ,3, Seoul                 ,      01.11.2015
1897,  2:09:22  , James Kipsang Kwambai        ,  KEN   ,  28.02.83  ,4, Seoul                 ,      01.11.2015
1897,  2:09:22  , Peter Some                   ,  KEN   ,  05.06.90  ,2, Daegu                 ,      02.04.2017
1897,  2:09:22  , Philemon Rono                ,  KEN   ,  08.02.91  ,8, Rotterdam             ,      09.04.2017
1897,  2:09:22  , Kiprotich Kirui              ,  KEN   ,  22.12.84  ,1, Tallinn               ,      10.09.2017
1897,  2:09:22  , Amanuel Mesel                ,  ERI   ,  29.12.90  ,5, Fukuoka               ,      03.12.2017
1918,  2:09:23  , Christoph Herle              ,  FRG   ,  19.11.55  ,4, London                ,      21.04.1985
1918,  2:09:23  , Jörg Peter                   ,  GER   ,  23.10.55  ,3, Berlin                ,      30.09.1990
1918,  2:09:23  , Toru Mimura                  ,  JPN   ,  01.12.62  ,3, Beppu-Oita            ,      03.02.1991
1918,  2:09:23  , Akira Manai                  ,  JPN   ,  01.09.71  ,4, Otsu                  ,      02.03.1997
1918,  2:09:23  , Nozomi Saho                  ,  JPN   ,  06.03.73  ,5, Rotterdam             ,      19.04.1998
1918,  2:09:23  , Ryuji Takei                  ,  JPN   ,  18.05.71  ,3, Otsu                  ,      05.03.2000
1918,  2:09:23  , Grzegorz Gajdus              ,  POL   ,  16.01.67  ,4, Eindhoven             ,      12.10.2003
1918,  2:09:23  , Benjamin Kipchumba           ,  KEN   ,76,2, Milano                ,      28.11.2004
1918,  2:09:23  , Tomoya Shimizu               ,  JPN   ,  12.11.80  ,5, Otsu                  ,      02.03.2008
1918,  2:09:23  , Benson Barus                 ,  KEN   ,  04.07.80  ,9, Paris                 ,      06.04.2008
1918,  2:09:23  , David Kiyeng                 ,  KEN   ,83,10, Paris                 ,      06.04.2008
1918,  2:09:23  , Satoshi Irifune              ,  JPN   ,  14.12.75  ,2, Fukuoka               ,      07.12.2008
1918,  2:09:23  , Gashaw Melesse Asfaw         ,  ETH   ,  26.09.78  ,3, Toronto               ,      27.09.2009
1918,  2:09:23  , Raymond Kandie               ,  KEN   ,  07.09.86  ,6, Barcelona             ,      07.03.2010
1918,  2:09:23  , Wilson Loyanai               ,  KEN   ,  20.11.88  ,1, Gongju                ,      16.10.2011
1918,  2:09:23  , Abraham Kiplimo              ,  UGA   ,  14.04.89  ,1, Beppu-Oita            ,      02.02.2014
1918,  2:09:23  , Sammy Kigen                  ,  KEN   ,  29.09.85  ,1, Rabat                 ,      13.03.2016
1918,  2:09:23  , Mekuant Ayenew               ,  ETH   ,91,6, Dubai                 ,      20.01.2017
1936,  2:09:24  , Hugh Jones                   ,  GBR   ,  01.11.55  ,1, London                ,      09.05.1982
1936,  2:09:24  , David Ngetich                ,  KEN   ,  12.05.72  ,1, Eindhoven             ,      10.10.1999
1936,  2:09:24  , Samson Ramadhani             ,  TAN   ,  25.12.82  ,1, Beppu-Oita            ,      02.02.2003
1936,  2:09:24  , Philip Tarus                 ,  KEN   ,  11.09.74  ,2, Milano                ,      30.11.2003
1936,  2:09:24  , Gashaw Melesse Asfaw         ,  ETH   ,  26.09.78  ,3, Paris                 ,      10.04.2005
1936,  2:09:24  , Simon Munyutu                ,  FRA   ,  27.12.77  ,11, Paris                 ,      06.04.2008
1936,  2:09:24  , Benjamin Kiptoo              ,  KEN   ,79,1, Brescia               ,      20.04.2008
1936,  2:09:24  , Japhet Kosgei                ,  KEN   ,  20.12.68  ,6, Frankfurt             ,      26.10.2008
1936,  2:09:24  , David Tarus                  ,  KEN   ,81,6, Eindhoven             ,      11.10.2009
1936,  2:09:24  , Stephen Kibiwott             ,  KEN   ,  03.04.80  ,3, Seoul                 ,      01.11.2009
1936,  2:09:24  , Tadesse Abraham              ,  ERI   ,  12.08.82  ,7, Berlin                ,      26.09.2010
1936,  2:09:24  , John Komen                   ,  KEN   ,  28.08.77  ,6, Wien                  ,      15.04.2012
1936,  2:09:24  , Henry Chirchir               ,  KEN   ,  14.05.85  ,6, Köln                  ,      14.10.2012
1936,  2:09:24  , Marilson dos Santos          ,  BRA   ,  06.08.77  ,6, Berlin                ,      29.09.2013
1936,  2:09:24  , Mesfin Teshome               ,  ETH   ,            ,10, Dubai                 ,      22.01.2016
1936,  2:09:24  , Elijah Kemboi                ,  KEN   ,  10.09.84  ,2, Kosice                ,      02.10.2016
1936,  2:09:24  , Jacob Chesari                ,  KEN   ,  06.04.84  ,2, Barcelona             ,      12.03.2017
1953,  2:09:25  , Rodolfo Gómez                ,  MEX   ,  30.10.50  ,3, Rotterdam             ,      09.04.1983
1953,  2:09:25  , Alejandro Cruz               ,  MEX   ,  10.02.68  ,2, Rotterdam             ,      16.04.1989
1953,  2:09:25  , Kim Wan-Ki                   ,  KOR   ,  08.07.68  ,1, Kyongju               ,      21.03.1993
1953,  2:09:25  , Simon Bor                    ,  KEN   ,  13.02.69  ,1, Los Angeles           ,      14.03.1999
1953,  2:09:25  , Gezahegne Abera              ,  ETH   ,  23.04.78  ,1, Fukuoka               ,      02.12.2001
1953,  2:09:25  , Alberto Chaíça               ,  POR   ,  17.09.73  ,4, Saint-Denis           ,      30.08.2003
1953,  2:09:25  , Yuko Matsumiya               ,  JPN   ,  21.02.80  ,6, Otsu                  ,      07.03.2004
1953,  2:09:25  , Stefano Baldini              ,  ITA   ,  25.05.71  ,5, London                ,      17.04.2005
1953,  2:09:25  , James Rotich                 ,  KEN   ,  22.12.78  ,3, Hamburg               ,      23.04.2006
1953,  2:09:25  , Robert Cheboror              ,  KEN   ,  09.09.78  ,5, Chicago               ,      22.10.2006
1953,  2:09:25  , Cosmas Koech                 ,  KEN   ,  09.10.85  ,6, Eindhoven             ,      10.10.2010
1953,  2:09:25  , Hiroyuki Horibata            ,  JPN   ,  28.10.86  ,3, Otsu                  ,      07.03.2011
1953,  2:09:25  , Felix Keny                   ,  KEN   ,  25.12.85  ,5, Daegu                 ,      20.04.2011
1953,  2:09:25  , Lusapho April                ,  RSA   ,  24.05.82  ,1, Hannover              ,      05.05.2011
1953,  2:09:25  , Philemon Limo                ,  KEN   ,  02.08.85  ,3, Praha                 ,      13.05.2012
1953,  2:09:25  , Gemechu Worku                ,  ETH   ,85,1, Milano                ,      07.04.2013
1953,  2:09:25  , William Chebon Chebor        ,  KEN   ,  22.12.82  ,1, Brighton              ,      06.04.2014
1953,  2:09:25  , Laban Kipkemboi              ,  KEN   ,  30.12.77  ,5, Gongju                ,      19.10.2014
1953,  2:09:25  , Dickson Chumba               ,  KEN   ,  27.10.86  ,1, Chicago               ,      11.10.2015
1953,  2:09:25  , Nobert Kigen                 ,  KEN   ,  24.10.93  ,1, La Rochelle           ,      29.11.2015
1953,  2:09:25  , Suehiro Ishikawa             ,  JPN   ,  27.09.79  ,4, Otsu                  ,      06.03.2016
1953,  2:09:25  , Daniel Wanjiru               ,  KEN   ,  25.05.92  ,4, Praha                 ,      08.05.2016
1953,  2:09:25  , Duncan Maiyo                 ,  KEN   ,  05.08.90  ,4, Eindhoven             ,      09.10.2016
