1904,20.29,  +0.2  ,  Kelly Willie                  , USA  ,   07.09.82  ,4,  Bruxelles                   ,  25.08.2006
1904,20.29,  -0.3  ,  Brian Dzingai                 , ZIM  ,   29.04.81  ,1,  Torino                      ,  08.06.2007
1904,20.29,  +0.2  ,  Clement Campbell              , JAM  ,   19.02.75  ,3,  Kingston                    ,  24.06.2007
1904,20.29,  -0.3  ,  Rodney Martin                 , USA  ,   22.12.82  ,2,  Shanghai                    ,  28.09.2007
1904,20.29,  +0.7  ,  Gerald Phiri                  , ZAM  ,   06.10.88  ,1,  Boulder                     ,  18.05.2008
1904,20.29,  +1.6  ,  Xavier Carter                 , USA  ,   08.12.85  ,3,  Eugene                      ,  08.06.2008
1904,20.29,  +0.1  ,  Usain Bolt                    , JAM  ,   21.08.86  ,  1q1  ,  Beijing                     ,  18.08.2008
1904,20.29,  +0.1  ,  Brendan Christian             , ANT  ,   11.12.83  ,  5s2  ,  Beijing                     ,  19.08.2008
1904,20.29,  +0.8  ,  Trey Harts                    , USA  ,   17.10.87  ,1,  Waco                        ,  18.04.2009
1904,20.29,  +1.3  ,  LaShawn Merritt               , USA  ,   27.06.86  ,  3r2  ,  Réthymno                    ,  20.07.2009
1904,20.29,  -1.8  ,  Wallace Spearmon              , USA  ,   24.12.84  ,1,  Daegu                       ,  25.09.2009
1904,20.29,  +0.6  ,  Rondel Sorrillo               , TTO  ,   21.01.86  ,  1h2  ,  Greensboro                  ,  29.05.2010
1904,20.29,  -0.9  ,  Wallace Spearmon              , USA  ,   24.12.84  ,2,  Gateshead                   ,  10.07.2010
1904,20.29,  +0.4  ,  Jaysuma Saidy Ndure           , NOR  ,   01.01.84  ,5,  Zürich                      ,  19.08.2010
1904,20.29,  +1.2  ,  Rakieem Salaam                , USA  ,   05.04.90  ,  1h3  ,  Des Moines                  ,  09.06.2011
1904,20.29,  -0.8  ,  Mario Forsythe                , JAM  ,   30.10.85  ,2,  Reims                       ,  05.07.2011
1904,20.29,  +0.8  ,  Nickel Ashmeade               , JAM  ,   07.04.90  ,5,  Daegu                       ,  03.09.2011
1904,20.29,  +1.7  ,  Alex Quiñonez                 , ECU  ,   11.08.89  ,1,  Bogotá                      ,  30.06.2012
1904,20.29,  -0.4  ,  Warren Weir                   , JAM  ,   31.10.89  ,  1h5  ,  London                      ,  07.08.2012
1904,20.29,  +0.5  ,  Jason Livermore               , JAM  ,   25.04.88  ,3,  Morelia                     ,  07.07.2013
1904,20.29,  +0.0  ,  Jermaine Brown                , JAM  ,   04.07.91  ,  1r2  ,  Tempe                       ,  12.04.2014
1904,20.29,  -0.2  ,  Curtis Mitchell               , USA  ,   11.03.89  ,5,  New York City               ,  14.06.2014
1904,20.29,  -0.1  ,  Justin Walker                 , USA  ,   30.11.90  ,  1rA  ,  Montverde                   ,  06.06.2015
1904,20.29,  +1.8  ,  Kahlil Henderson              , USA  ,   18.11.94  ,  3h2  ,  Eugene                      ,  10.06.2015
1904,20.29,  -2.8  ,  Usain Bolt                    , JAM  ,   21.08.86  ,1,  New York City               ,  13.06.2015
1904,20.29,  +2.0  ,  Brendon Rodney                , CAN  ,   09.04.92  ,  4s1  ,  Toronto                     ,  23.07.2015
1904,20.29,  +0.1  ,  Roberto Skyers                , CUB  ,   12.11.91  ,  2h3  ,  Beijing                     ,  25.08.2015
1904,20.29,  -0.2  ,  Christophe Lemaitre           , FRA  ,   11.06.90  ,  3h2  ,  Beijing                     ,  25.08.2015
1904,20.29,  -0.2  ,  Akani Simbine                 , RSA  ,   21.09.93  ,  1s2  ,  Pretoria                    ,  11.03.2016
1904,20.29,  +1.9  ,  Isiah Young                   , USA  ,   05.01.90  ,6,  Ad-Dawhah                   ,  06.05.2016
1904,20.29,  +1.0  ,  Correion Mosby                , USA  ,   31.01.96  ,1,  Levelland                   ,  19.05.2016
1904,20.29,  +1.0  ,  Yohan Blake                   , JAM  ,   26.12.89  ,  1h3  ,  Kingston                    ,  02.07.2016
1904,20.29,  -1.5  ,  Yohan Blake                   , JAM  ,   26.12.89  ,1,  Kingston                    ,  03.07.2016
1904,20.29,  +0.1  ,  Churandy Martina              , NED  ,   03.07.84  ,3,  Monaco                      ,  15.07.2016
1904,20.29,  +0.0  ,  José Carlos Herrera           , MEX  ,   05.02.86  ,  1h4  ,  Rio de Janeiro              ,  16.08.2016
1904,20.29,  +0.2  ,  Churandy Martina              , NED  ,   03.07.84  ,  2h7  ,  Rio de Janeiro              ,  16.08.2016
1904,20.29,  +1.2  ,  Zharnel Hughes                , GBR  ,   13.07.95  ,  3rA  ,  Kingston                    ,  20.05.2017
1904,20.29,  +0.6  ,  Christophe Lemaitre           , FRA  ,   11.06.90  ,2,  Roma                        ,  08.06.2017
1904,20.29,  -3.1  ,  Nethaneel Mitchell-Blake      , GBR  ,   02.04.94  ,2,  Eugene                      ,  09.06.2017
1904,20.29,  +0.4  ,  Isiah Young                   , USA  ,   05.01.90  ,  1h4  ,  Sacramento                  ,  24.06.2017
1904,20.29,        ,  Warren Weir                   , JAM  ,   31.10.89  ,  2s1  ,  Kingston                    ,  24.06.2017
1904,20.29,  +1.0  ,  Julian Reus                   , GER  ,   29.04.88  ,1,  Erfurt                      ,  09.07.2017
1904,20.29,  -0.6  ,  Sydney Siame                  , ZAM  ,   07.10.97  ,  1h5  ,  London                      ,  07.08.2017
1904,20.29,  +0.0  ,  Andre Ewers                   , USA  ,   07.06.95  ,2,  Eugene                      ,  08.06.2018
2033,20.3,  +0.0  ,  Valeriy Borzov                , UKR  ,   20.10.49  ,1,  Helsinki                    ,  13.08.1971
2033,20.3,  +0.0  ,  Pietro Mennea                 , ITA  ,   28.06.52  ,3,  München                     ,  04.09.1972
2033,20.3,  +0.0  ,  Donald Quarrie                , JAM  ,   25.02.51  ,1,  Kingston                    ,  13.05.1977
2033,20.3,  +0.5  ,  Pietro Mennea                 , ITA  ,   28.06.52  ,1,  Roma                        ,  27.07.1977
2033,20.3,  +1.0  ,  Silvio Leonard                , CUB  ,   20.09.55  ,3,  Düsseldorf                  ,  04.09.1977
2033,20.3,        ,  Pietro Mennea                 , ITA  ,   28.06.52  ,1,  Bologna                     ,  19.09.1978
2033,20.3,  +0.9  ,  Silvio Leonard                , CUB  ,   20.09.55  ,4,  Moskva                      ,  28.07.1980
2033,20.3,  -0.9  ,  João Batista Eugênio da Silva , BRA  ,   22.08.63  ,4,  Los Angeles                 ,  08.08.1984
2033,20.3,  -1.3  ,  Sam Graddy                    , USA  ,   10.02.64  ,  1h1  ,  Knoxville                   ,  10.05.1985
2033,20.3,  +1.1  ,  Roy Martin                    , USA  ,   25.12.66  ,  1h2  ,  Indianapolis                ,  16.06.1985
2033,20.3,  +0.0  ,  Harvey McSwain                , USA  ,   10.03.63  ,1,  Knoxville                   ,  24.05.1986
2033,20.3,  -1.2  ,  Calvin Smith                  , USA  ,   08.01.61  ,1,  Zürich                      ,  13.08.1986
2033,20.3,  +1.4  ,  Thomas Jefferson              , USA  ,   08.06.62  ,2,  Budapest                    ,  06.07.1987
2033,20.3,  +1.1  ,  Michael Johnson               , USA  ,   13.09.67  ,1,  Austin                      ,  26.03.1988
2033,20.3,  +1.8  ,  Marty Krulee                  , USA  ,   04.11.56  ,2,  Walnut                      ,  24.04.1988
2033,20.3,  -1.5  ,  Dennis Mitchell               , USA  ,   20.02.66  ,2,  Auburn                      ,  15.05.1988
2033,20.3,  +0.3  ,  Danny Everett                 , USA  ,   01.11.66  ,  1h1  ,  Westwood                    ,  21.05.1988
2033,20.3,  +0.4  ,  Robson Caetano da Silva       , BRA  ,   04.09.64  ,1,  Sevilla                     ,  01.06.1988
2033,20.3,  +1.7  ,  Calvin Smith                  , USA  ,   08.01.61  ,  2h1  ,  Houston                     ,  16.06.1989
2033,20.3,  +0.7  ,  Robson Caetano da Silva       , BRA  ,   04.09.64  ,1,  Stockholm                   ,  03.07.1989
2033,20.3,        ,  Davidson Ezinwa               , NGR  ,   22.11.71  ,  1h1  ,  Bauchi                      ,  03.01.1990
2033,20.3,  -1.7  ,  Michael Johnson               , USA  ,   13.09.67  ,1,  Budapest                    ,  05.08.1990
2033,20.3,  -1.1  ,  Robson Caetano da Silva       , BRA  ,   04.09.64  ,2,  Zürich                      ,  15.08.1990
2033,20.3,  +1.2  ,  Jean-Charles Trouabal         , FRA  ,   20.05.65  ,1,  Dijon                       ,  28.07.1991
2033,20.3,  +0.8  ,  Olapade Adeniken              , NGR  ,   19.08.69  ,  3q3  ,  Tokyo                       ,  26.08.1991
2033,20.3,  -1.4  ,  Dennis Mitchell               , USA  ,   20.02.66  ,1,  Fort-de-France              ,  25.04.1992
2033,20.3,  -0.2  ,  James Trapp                   , USA  ,   28.12.70  ,  1h4  ,  New Orleans                 ,  26.06.1992
2033,20.3,  -0.3  ,  Leroy Burrell                 , USA  ,   21.02.67  ,  2h3  ,  New Orleans                 ,  26.06.1992
2033,20.3,  -0.8  ,  Tim Williams                  , USA  ,   27.05.63  ,  5s1  ,  New Orleans                 ,  27.06.1992
2033,20.3,  +0.0  ,  John Regis                    , GBR  ,   13.10.66  ,3,  Lausanne                    ,  08.07.1992
2033,20.3,  +0.0  ,  Robson Caetano da Silva       , BRA  ,   04.09.64  ,4,  Monaco                      ,  11.08.1992
2033,20.3,  +0.0  ,  Frank Fredericks              , NAM  ,   02.10.67  ,5,  Zürich                      ,  04.08.1993
2033,20.3,  +0.2  ,  Frank Fredericks              , NAM  ,   02.10.67  ,1,  Helsinki                    ,  29.06.1994
2033,20.3,  +0.0  ,  Daniel Effiong                , NGR  ,   17.06.72  ,1,  Linz                        ,  04.07.1994
2033,20.3,  -0.1  ,  Geir Moen                     , NOR  ,   26.06.69  ,1,  Helsinki                    ,  11.08.1994
2033,20.3,  +2.0  ,  Rohsaan Griffin               , USA  ,   21.02.74  ,  1h5  ,  Sacramento                  ,  17.06.1995
2033,20.3,  +1.0  ,  Robson Caetano da Silva       , BRA  ,   04.09.64  ,1,  Malmö                       ,  29.06.1995
2033,20.3,  -0.7  ,  Frank Fredericks              , NAM  ,   02.10.67  ,2,  Nice                        ,  12.07.1995
2033,20.3,  +1.8  ,  Steve Brimacombe              , AUS  ,   07.05.71  ,1,  Brisbane                    ,  18.02.1996
2033,20.3,  +0.1  ,  Patrick Stevens               , BEL  ,   31.01.68  ,1,  Pretoria                    ,  08.04.1996
2033,20.3,  +1.8  ,  Jah Shawn St Julian           , USA  ,   08.08.68  ,  1r2  ,  College Station             ,  09.05.1996
2033,20.3,  +1.1  ,  Carl Lewis                    , USA  ,   01.07.61  ,  2h1  ,  Atlanta                     ,  21.06.1996
2033,20.3,  +0.0  ,  Michael Marsh                 , USA  ,   04.08.67  ,  2q2  ,  Atlanta                     ,  22.06.1996
2033,20.3,  +1.6  ,  Claudinei Quirino da Silva    , BRA  ,   19.11.70  ,1,  Americana                   ,  10.05.1997
2033,20.3,  +0.0  ,  Tyree Washington              , USA  ,   28.08.76  ,1,  Fresno                      ,  17.05.1997
2033,20.3,  +0.0  ,  Michael Marsh                 , USA  ,   04.08.67  ,1,  Ingolstadt                  ,  20.07.1997
2033,20.3,  +1.2  ,  Troy Douglas                  , BER  ,   30.11.62  ,3,  Bruxelles                   ,  22.08.1997
2033,20.3,  +0.7  ,  Clement Chukwu                , NGR  ,   07.07.73  ,  1h1  ,  Ann Arbour                  ,  16.05.1998
2033,20.3,  +1.6  ,  Kenny Brokenburr              , USA  ,   29.10.68  ,2,  Walnut                      ,  18.04.1999
2033,20.3,  -2.0  ,  Claudinei Quirino da Silva    , BRA  ,   19.11.70  ,1,  Arnhem                      ,  10.07.1999
2033,20.3,  -1.9  ,  Claudinei Quirino da Silva    , BRA  ,   19.11.70  ,1,  Winnipeg                    ,  28.07.1999
2033,20.3,  +1.2  ,  Marcin Urbas                  , POL  ,   17.09.76  ,5,  Sevilla                     ,  27.08.1999
2033,20.3,  +2.0  ,  Brandon Evans                 , USA  ,   30.10.79  ,  1r1  ,  College Station             ,  15.04.2000
2033,20.3,  -0.7  ,  Maurice Greene                , USA  ,   23.07.74  ,  3s1  ,  Sacramento                  ,  23.07.2000
2033,20.3,  +1.1  ,  Kevin Little                  , USA  ,   03.04.68  ,  5s2  ,  Sacramento                  ,  23.07.2000
2033,20.3,  +0.3  ,  Claudinei Quirino da Silva    , BRA  ,   19.11.70  ,  3s2  ,  Sydney                      ,  28.09.2000
2033,20.3,  +1.1  ,  Konstadínos Kedéris           , GRE  ,   11.07.73  ,  1q2  ,  Edmonton                    ,  07.08.2001
2033,20.3,  -1.1  ,  Shawn Crawford                , USA  ,   14.01.78  ,4,  Zürich                      ,  17.08.2001
2033,20.3,  +0.3  ,  Shingo Suetsugu               , JPN  ,   02.06.80  ,1,  Tokyo                       ,  30.09.2001
2033,20.3,  +1.5  ,  Dion Crabbe                   , IVB  ,   10.03.77  ,2,  Starkville                  ,  12.05.2002
2033,20.3,  +1.3  ,  Coby Miller                   , USA  ,   19.10.76  ,  2r1  ,  Athínai                     ,  10.06.2002
2033,20.3,  -0.5  ,  Christian Malcolm             , GBR  ,   03.06.79  ,4,  München                     ,  09.08.2002
2033,20.3,  -0.4  ,  Claudinei Quirino da Silva    , BRA  ,   19.11.70  ,  3rA  ,  Cochabamba                  ,  11.05.2003
2033,20.3,  +0.0  ,  Konstadínos Kedéris           , GRE  ,   11.07.73  ,1,  Tríkala                     ,  24.06.2003
2033,20.3,  +0.1  ,  John Capel                    , USA  ,   27.11.78  ,  1q4  ,  Saint-Denis                 ,  27.08.2003
2033,20.3,  +0.1  ,  John Capel                    , USA  ,   27.11.78  ,1,  Saint-Denis                 ,  29.08.2003
2033,20.3,  -0.1  ,  Darvis Patton                 , USA  ,   04.12.77  ,4,  Bruxelles                   ,  05.09.2003
2033,20.3,  -2.6  ,  Justin Gatlin                 , USA  ,   10.02.82  ,1,  Ostrava                     ,  08.06.2004
2033,20.3,  -0.7  ,  Bernard Williams              , USA  ,   19.01.78  ,3,  Sacramento                  ,  18.07.2004
2033,20.3,  +1.1  ,  Tobias Unger                  , GER  ,   10.07.79  ,  3q1  ,  Athínai                     ,  24.08.2004
2033,20.3,  +0.0  ,  Tyson Gay                     , USA  ,   09.08.82  ,  1h3  ,  Nashville                   ,  13.05.2005
2033,20.3,  +0.4  ,  Joshua J. Johnson             , USA  ,   10.05.76  ,2,  Monterrey                   ,  11.06.2005
2033,20.3,  +0.5  ,  Xavier Carter                 , USA  ,   08.12.85  ,1,  Fayetteville                ,  14.05.2006
2033,20.3,  -0.2  ,  Walter Dix                    , USA  ,   31.01.86  ,1,  Sacramento                  ,  10.06.2006
2033,20.3,  -0.3  ,  Wallace Spearmon              , USA  ,   24.12.84  ,1,  Luzern                      ,  06.07.2006
2033,20.3,  +0.1  ,  Shingo Suetsugu               , JPN  ,   02.06.80  ,3,  Athínai                     ,  17.09.2006
2033,20.3,  +0.6  ,  Walter Dix                    , USA  ,   31.01.86  ,  1h2  ,  College Park                ,  20.04.2007
2033,20.3,  +0.2  ,  Marvin Anderson               , JAM  ,   12.05.82  ,4,  Kingston                    ,  24.06.2007
2033,20.3,  +0.1  ,  Paul Hession                  , IRL  ,   27.01.83  ,1,  Dublin                      ,  21.07.2007
2033,20.3,  +1.3  ,  Johan Wissman                 , SWE  ,   02.12.82  ,4,  Stuttgart                   ,  23.09.2007
2033,20.3,  +0.0  ,  Brendan Christian             , ANT  ,   11.12.83  ,  1rA  ,  Baie-Mahault                ,  01.05.2008
2033,20.3,  -1.7  ,  Xavier Carter                 , USA  ,   08.12.85  ,2,  Carson                      ,  18.05.2008
2033,20.3,  +0.6  ,  Rodney Martin                 , USA  ,   22.12.82  ,2,  New York City               ,  31.05.2008
2033,20.3,  +0.2  ,  Christian Malcolm             , GBR  ,   03.06.79  ,  4q2  ,  Beijing                     ,  18.08.2008
2033,20.3,  -0.4  ,  Rodney Martin                 , USA  ,   22.12.82  ,1,  Osaka                       ,  09.05.2009
2033,20.3,  +1.3  ,  Jeremy Wariner                , USA  ,   31.01.84  ,4,  New York City               ,  30.05.2009
2033,20.3,  +1.8  ,  Xavier Carter                 , USA  ,   08.12.85  ,4,  Eugene                      ,  03.07.2010
2033,20.3,  +0.5  ,  Andrew Howe                   , ITA  ,   12.05.85  ,1,  Milano                      ,  09.09.2010
2033,20.3,  +0.5  ,  Femi Ogunode                  , QAT  ,   31.01.91  ,2,  Ad-Dawhah                   ,  06.05.2011
2033,20.3,  +0.9  ,  Walter Dix                    , USA  ,   31.01.86  ,  1s3  ,  Eugene                      ,  26.06.2011
2033,20.3,  -0.3  ,  Usain Bolt                    , JAM  ,   21.08.86  ,  1h2  ,  Daegu                       ,  02.09.2011
2033,20.3,        ,  Jared Connaughton             , CAN  ,   20.07.85  ,1,  Fortaleza                   ,  09.05.2012
2033,20.3,  +1.7  ,  Ameer Webb                    , USA  ,   21.12.89  ,  1h3  ,  Columbia                    ,  10.05.2013
2033,20.3,  +0.8  ,  Adam Gemili                   , GBR  ,   06.10.93  ,1,  Bedford                     ,  16.06.2013
2033,20.3,  +0.2  ,  Jimmy Vicaut                  , FRA  ,   27.02.92  ,6,  Saint-Denis                 ,  06.07.2013
2033,20.3,  +0.2  ,  Rasheed Dwyer                 , JAM  ,   29.01.89  ,1,  Rieti                       ,  08.09.2013
2033,20.3,  +1.3  ,  Christophe Lemaitre           , FRA  ,   11.06.90  ,  1r1  ,  Aix-lex-Bains               ,  18.05.2014
2033,20.3,  +1.3  ,  Maurice Mitchell              , USA  ,   22.02.89  ,3,  Sacramento                  ,  29.06.2014
2033,20.3,  -0.2  ,  Warren Weir                   , JAM  ,   31.10.89  ,2,  Edmonton                    ,  06.07.2014
2033,20.3,  -0.7  ,  Warren Weir                   , JAM  ,   31.10.89  ,2,  Glasgow                     ,  11.07.2014
2033,20.3,  -1.6  ,  Sergii Smelyk                 , UKR  ,   19.04.87  ,3,  Zürich                      ,  15.08.2014
2033,20.3,  +0.0  ,  Christophe Lemaitre           , FRA  ,   11.06.90  ,4,  Bruxelles                   ,  05.09.2014
2033,20.3,  +1.8  ,  Bryce Robinson                , USA  ,   13.11.93  ,  1rA  ,  Lubbock                     ,  30.04.2015
2033,20.3,  +1.8  ,  Aldrich Bailey                , USA  ,   06.02.94  ,  2rA  ,  Austin                      ,  02.05.2015
2033,20.3,  +0.7  ,  Aaron Brown                   , CAN  ,   27.05.92  ,  3rA  ,  Kingston                    ,  09.05.2015
2033,20.3,  +0.7  ,  Michael Norman                , USA  ,   03.12.97  ,1,  Clovis                      ,  06.06.2015
2033,20.3,  +2.0  ,  Kendal Williams               , USA  ,   23.09.95  ,  3h3  ,  Eugene                      ,  10.06.2015
2033,20.3,  +1.1  ,  Wallace Spearmon              , USA  ,   24.12.84  ,  2s2  ,  Eugene                      ,  28.06.2015
2033,20.3,  +0.4  ,  Ameer Webb                    , USA  ,   21.12.89  ,6,  Eugene                      ,  28.06.2015
2033,20.3,  +0.5  ,  Daniel Talbot                 , GBR  ,   01.05.91  ,  3rA  ,  Luzern                      ,  14.07.2015
2033,20.3,  +1.9  ,  Yancarlos Martínez            , DOM  ,   08.07.92  ,  2h3  ,  Toronto                     ,  23.07.2015
2033,20.3,  +0.3  ,  Terrel Cotton                 , USA  ,   19.07.88  ,  4rA  ,  Stockholm                   ,  30.07.2015
2033,20.3,  +0.6  ,  Kendal Williams               , USA  ,   23.09.95  ,4,  Columbia                    ,  13.05.2017
2033,20.3,  +1.4  ,  Julius Morris                 , MNT  ,   14.04.94  ,  1h1  ,  Lexington                   ,  26.05.2017
2033,20.3,  +0.3  ,  Nethaneel Mitchell-Blake      , GBR  ,   02.04.94  ,  1h3  ,  Lexington                   ,  26.05.2017
2033,20.3,  +1.7  ,  Aldrich Bailey                , USA  ,   06.02.94  ,  2h1  ,  Austin                      ,  26.05.2017
2033,20.3,  +1.1  ,  Yohan Blake                   , JAM  ,   26.12.89  ,  1s3  ,  Kingston                    ,  24.06.2017
2033,20.3,  +0.6  ,  David Lima                    , POR  ,   06.09.90  ,  1rB  ,  La Chaux-de-Fonds           ,  02.07.2017
2033,20.3,  -0.7  ,  Nethaneel Mitchell-Blake      , GBR  ,   02.04.94  ,4,  London                      ,  09.07.2017
2033,20.3,  +0.3  ,  Christophe Lemaitre           , FRA  ,   11.06.90  ,  4s3  ,  London                      ,  09.08.2017
2033,20.3,  -0.1  ,  Aaron Brown                   , CAN  ,   27.05.92  ,3,  Birmingham                  ,  20.08.2017
2033,20.3,  +1.0  ,  McKinley West                 , USA  ,             ,  1h6  ,  Tampa                       ,  25.05.2018
2033,20.3,  -0.6  ,  Bruno Hortelano               , ESP  ,   18.09.91  ,5,  Paris                       ,  30.06.2018
2156,  20.31#   ,  +0.5  ,  Steve Riddick                 , USA  ,   18.09.51  ,2,  Zürich                      ,  20.08.1975
2156,20.31,  -1.1  ,  Steve Williams                , USA  ,   13.11.53  ,1,  London                      ,  29.08.1975
2156,20.31,  +0.0  ,  Steve Williams                , USA  ,   13.11.53  ,2,  Kingston                    ,  13.05.1977
2156,20.31,  +0.0  ,  Pietro Mennea                 , ITA  ,   28.06.52  ,1,  Pescara                     ,  13.08.1979
2156,20.31,  +2.0  ,  Jeff Phillips                 , USA  ,   16.05.57  ,1,  Walnut                      ,  25.04.1982
2156,20.31,  +1.7  ,  Calvin Smith                  , USA  ,   08.01.61  ,  1h1  ,  Provo                       ,  02.06.1982
2156,20.31,  +1.8  ,  Elliott Quow                  , USA  ,   03.03.62  ,1,  Houston                     ,  03.06.1983
2156,20.31,  +0.5  ,  Pietro Mennea                 , ITA  ,   28.06.52  ,1,  Roma                        ,  20.07.1983
2156,20.31,  +0.9  ,  James Butler                  , USA  ,   21.06.60  ,1,  Roma                        ,  31.08.1984
2156,20.31,  +0.8  ,  Kirk Baptiste                 , USA  ,   20.06.63  ,  2h3  ,  Indianapolis                ,  16.06.1985
2156,20.31,  +0.4  ,  Floyd Heard                   , USA  ,   24.03.66  ,1,  College Station             ,  28.03.1987
2156,20.31,        ,  Calvin Smith                  , USA  ,   08.01.61  ,1,  Köln                        ,  16.08.1987
2156,20.31,  +1.2  ,  Gilles Quénéhervé             , FRA  ,   17.05.66  ,  1s2  ,  Roma                        ,  03.09.1987
2156,20.31,  +1.2  ,  Floyd Heard                   , USA  ,   24.03.66  ,  2s2  ,  Roma                        ,  03.09.1987
2156,20.31,  -1.0  ,  Carl Lewis                    , USA  ,   01.07.61  ,1,  Bruxelles                   ,  11.09.1987
2156,20.31,        ,  Tshakile Nzimande             , RSA  ,   19.11.61  ,1,  Welkom                      ,  21.11.1987
2156,20.31,  +0.5  ,  Chidi Imoh                    , NGR  ,   27.08.63  ,1,  Bern                        ,  23.08.1988
2156,20.31,  +1.8  ,  Frank Fredericks              , RSA  ,   02.10.67  ,  2h1  ,  Provo                       ,  31.05.1989
2156,20.31,  +0.0  ,  Daniel Sangouma               , FRA  ,   07.02.65  ,  2r1  ,  Zürich                      ,  16.08.1989
2156,20.31,  +0.4  ,  Michael Johnson               , USA  ,   13.09.67  ,1,  Durham                      ,  02.06.1990
2156,20.31,  +0.0  ,  Jean-Charles Trouabal         , FRA  ,   20.05.65  ,2,  Split                       ,  30.08.1990
2156,20.31,  -2.0  ,  Michael Johnson               , USA  ,   13.09.67  ,1,  New York City               ,  15.06.1991
2156,20.31,  +0.3  ,  Leroy Burrell                 , USA  ,   21.02.67  ,1,  Villeneuve d'Ascq           ,  01.07.1991
2156,20.31,  +1.0  ,  Robson Caetano da Silva       , BRA  ,   04.09.64  ,1,  Rovereto                    ,  13.07.1991
2156,20.31,  +1.3  ,  Daniel Effiong                , NGR  ,   17.06.72  ,1,  Tempe                       ,  20.03.1993
2156,20.31,  -0.3  ,  Carl Lewis                    , USA  ,   01.07.61  ,4,  Monaco                      ,  07.08.1993
2156,20.31,        ,  Jeff Williams                 , USA  ,   31.12.65  ,1,  Eagle Rock                  ,  14.05.1994
2156,20.31,  +0.6  ,  John Regis                    , GBR  ,   13.10.66  ,3,  Sankt Peterburg             ,  28.07.1994
2156,20.31,  +0.0  ,  Frank Fredericks              , NAM  ,   02.10.67  ,4,  Monaco                      ,  02.08.1994
2156,20.31,  +0.2  ,  Derrick Thompson              , USA  ,   24.02.73  ,1,  Tuscaloosa                  ,  21.05.1995
2156,20.31,  +1.3  ,  David Dopek                   , USA  ,   08.02.73  ,2,  Knoxville                   ,  03.06.1995
2156,20.31,  +0.2  ,  Olapade Adeniken              , NGR  ,   19.08.69  ,2,  Monaco                      ,  25.07.1995
2156,20.31,  +0.9  ,  Kevin Little                  , USA  ,   03.04.68  ,1,  Tucson                      ,  04.05.1996
2156,20.31,  +1.7  ,  Alvis Whitted                 , USA  ,   04.09.74  ,6,  Atlanta                     ,  23.06.1996
2156,20.31,  +0.3  ,  Geir Moen                     , NOR  ,   26.06.69  ,1,  Tønsberg                    ,  14.06.1997
2156,20.31,  +1.2  ,  Obadele Thompson              , BAR  ,   30.03.76  ,4,  Bruxelles                   ,  22.08.1997
2156,20.31,  +1.4  ,  Michael Johnson               , USA  ,   13.09.67  ,1,  Arlington                   ,  02.05.1998
2156,20.31,        ,  Aaron Armstrong               , USA  ,   14.10.77  ,1,  Fayetteville                ,  17.04.1999
2156,20.31,  +1.8  ,  Coby Miller                   , USA  ,   19.10.76  ,1,  Knoxville                   ,  01.05.1999
2156,20.31,  +0.4  ,  Patrick Stevens               , BEL  ,   31.01.68  ,4,  Bruxelles                   ,  03.09.1999
2156,20.31,  +0.8  ,  Joseph Batangdon              , CMR  ,   29.07.78  ,  1h1  ,  Johannesburg                ,  17.09.1999
2156,20.31,  +1.3  ,  Kim Collins                   , SKN  ,   05.04.76  ,  1h1  ,  El Paso                     ,  19.05.2000
2156,20.31,  +0.6  ,  Bernard Williams              , USA  ,   19.01.78  ,  3s2  ,  Durham                      ,  02.06.2000
2156,20.31,  -0.7  ,  Kenny Brokenburr              , USA  ,   29.10.68  ,  1rA  ,  Luzern                      ,  27.06.2000
2156,20.31,  +0.2  ,  Joseph Batangdon              , CMR  ,   29.07.78  ,2,  El Djezair                  ,  14.07.2000
2156,20.31,  -0.5  ,  Stéphane Buckland             , MRI  ,   13.01.77  ,1,  Funchal                     ,  29.07.2000
2156,20.31,  +1.0  ,  Darvis Patton                 , USA  ,   04.12.77  ,  1h2  ,  Eugene                      ,  23.06.2001
2156,20.31,  +1.8  ,  Kevin Little                  , USA  ,   03.04.68  ,  1h4  ,  Eugene                      ,  23.06.2001
2156,20.31,  -0.7  ,  Konstadínos Kedéris           , GRE  ,   11.07.73  ,1,  Bremen                      ,  24.06.2001
2156,20.31,  -0.6  ,  Dwain Chambers                , GBR  ,   05.04.78  ,1,  London                      ,  22.07.2001
2156,20.31,  +1.2  ,  Joseph Batangdon              , CMR  ,   29.07.78  ,  4q1  ,  Edmonton                    ,  07.08.2001
2156,20.31,  +0.1  ,  Floyd Heard                   , USA  ,   24.03.66  ,  1rA  ,  Walnut                      ,  21.04.2002
2156,20.31,  +1.8  ,  Brian Lewis                   , USA  ,   05.12.74  ,  2rA  ,  Fort-de-France              ,  27.04.2002
2156,20.31,  +0.6  ,  Dominic Demeritte             , BAH  ,   22.02.78  ,1,  Saint-Martin                ,  04.05.2002
2156,20.31,  +1.3  ,  Stéphane Buckland             , MRI  ,   13.01.77  ,  3r1  ,  Athínai                     ,  10.06.2002
2156,20.31,  +1.3  ,  Shawn Crawford                , USA  ,   14.01.78  ,  4r1  ,  Athínai                     ,  10.06.2002
2156,20.31,  +1.8  ,  Darvis Patton                 , USA  ,   04.12.77  ,1,  Palo Alto                   ,  23.06.2002
2156,20.31,  -0.5  ,  Marcin Jedrusinski            , POL  ,   28.09.81  ,5,  München                     ,  09.08.2002
